name,year,oil_prod_mill_sm3,deflator,price,price_l1,price_l2,price_l3,price_l4,price_l5,price_l6,price_l7,price_l8,real_invest_mill_nok_2010,in_place_oil_mill_sm3,recoverable_oil,pdo_approved_date,producing_date,shutdown_date,shutdown,prod_year,cost_index
SIGYN,2013,0.0,105.444891271546,103.02775097963944,107.46399769735716,109.01379507843096,79.51166666666667,62.24127432913394,98.7752213798446,75.35718737656343,69.54947373496447,59.88122404491713,0.0,0.0,0.1,31.08.2001,22.12.2002,,False,10,384.4666666666667
SIGYN,2014,0.036000000000000004,106.980012591836,92.56246184148432,103.02775097963944,107.46399769735716,109.01379507843096,79.51166666666667,62.24127432913394,98.7752213798446,75.35718737656343,69.54947373496447,0.0,0.0,0.1,31.08.2001,22.12.2002,,False,11,360.5166666666667
SKARV,2013,2.14,105.444891271546,103.02775097963944,107.46399769735716,109.01379507843096,79.51166666666667,62.24127432913394,98.7752213798446,75.35718737656343,69.54947373496447,59.88122404491713,3339.185007012409,32.0,13.7,18.12.2007,31.12.2012,,False,0,384.4666666666667
SKARV,2014,3.354,106.980012591836,92.56246184148432,103.02775097963944,107.46399769735716,109.01379507843096,79.51166666666667,62.24127432913394,98.7752213798446,75.35718737656343,69.54947373496447,0.0,32.0,13.7,18.12.2007,31.12.2012,,False,1,360.5166666666667
SKIRNE,2004,0.21600000000000005,88.04447180829193,43.42123839784289,33.70653746613997,29.713677262955862,29.549440440200854,35.25693997530201,22.562376356034985,16.403117602802734,24.806240399059625,27.232552147322263,348.6874231791202,4.9,2.3,05.07.2002,02.03.2004,,False,0,103.525
SKIRNE,2005,0.297,90.87712250590259,59.88122404491713,43.42123839784289,33.70653746613997,29.713677262955862,29.549440440200854,35.25693997530201,22.562376356034985,16.403117602802734,24.806240399059625,247.5870645941568,4.9,2.3,05.07.2002,02.03.2004,,False,1,135.09166666666667
SKIRNE,2006,0.271,93.6695321591134,69.54947373496447,59.88122404491713,43.42123839784289,33.70653746613997,29.713677262955862,29.549440440200854,35.25693997530201,22.562376356034985,16.403117602802734,22.419242966141837,4.9,2.3,05.07.2002,02.03.2004,,False,2,156.12500000000003
SKIRNE,2007,0.212,96.1620284975459,75.35718737656343,69.54947373496447,59.88122404491713,43.42123839784289,33.70653746613997,29.713677262955862,29.549440440200854,35.25693997530201,22.562376356034985,114.39026580310465,4.9,2.3,05.07.2002,02.03.2004,,False,3,152.07500000000005
SKIRNE,2008,0.199,98.04837554103632,98.7752213798446,75.35718737656343,69.54947373496447,59.88122404491713,43.42123839784289,33.70653746613997,29.713677262955862,29.549440440200854,35.25693997530201,205.00084666458875,4.9,2.3,05.07.2002,02.03.2004,,False,4,210.6916666666667
SKIRNE,2009,0.206,98.79296441592571,62.24127432913394,98.7752213798446,75.35718737656343,69.54947373496447,59.88122404491713,43.42123839784289,33.70653746613997,29.713677262955862,29.549440440200854,125.51501084424473,4.9,2.3,05.07.2002,02.03.2004,,False,5,209.725
SKIRNE,2010,0.154,100.0,79.51166666666667,62.24127432913394,98.7752213798446,75.35718737656343,69.54947373496447,59.88122404491713,43.42123839784289,33.70653746613997,29.713677262955862,35.0,4.9,2.3,05.07.2002,02.03.2004,,False,6,278.4
SKIRNE,2011,0.112,102.06429983160999,109.01379507843096,79.51166666666667,62.24127432913394,98.7752213798446,75.35718737656343,69.54947373496447,59.88122404491713,43.42123839784289,33.70653746613997,1.959549032619324,4.9,2.3,05.07.2002,02.03.2004,,False,7,359.6083333333333
SKIRNE,2012,0.081,103.896811080026,107.46399769735716,109.01379507843096,79.51166666666667,62.24127432913394,98.7752213798446,75.35718737656343,69.54947373496447,59.88122404491713,43.42123839784289,10.587427935133931,4.9,2.3,05.07.2002,02.03.2004,,False,8,385.175
SKIRNE,2013,0.062,105.444891271546,103.02775097963944,107.46399769735716,109.01379507843096,79.51166666666667,62.24127432913394,98.7752213798446,75.35718737656343,69.54947373496447,59.88122404491713,0.0,4.9,2.3,05.07.2002,02.03.2004,,False,9,384.4666666666667
SKIRNE,2014,0.052000000000000005,106.980012591836,92.56246184148432,103.02775097963944,107.46399769735716,109.01379507843096,79.51166666666667,62.24127432913394,98.7752213798446,75.35718737656343,69.54947373496447,0.0,4.9,2.3,05.07.2002,02.03.2004,,False,10,360.5166666666667
SKULD,2013,0.516,105.444891271546,103.02775097963944,107.46399769735716,109.01379507843096,79.51166666666667,62.24127432913394,98.7752213798446,75.35718737656343,69.54947373496447,59.88122404491713,3026.2253216065305,25.5,5.6,20.01.2012,18.03.2013,,False,0,384.4666666666667
SKULD,2014,1.154,106.980012591836,92.56246184148432,103.02775097963944,107.46399769735716,109.01379507843096,79.51166666666667,62.24127432913394,98.7752213798446,75.35718737656343,69.54947373496447,0.0,25.5,5.6,20.01.2012,18.03.2013,,False,1,360.5166666666667
SLEIPNER VEST,1996,0.0,75.7732873818402,27.232552147322263,22.90416268844224,21.7310580616529,23.877163241484837,27.691634713867,29.35721576845179,35.89012649414018,28.69099290129469,24.412018536780177,3596.2541604774988,0.0,3.4,14.12.1992,29.08.1996,,False,0,70.05035780545985
SLEIPNER VEST,1997,0.0,77.0706605506334,24.806240399059625,27.232552147322263,22.90416268844224,21.7310580616529,23.877163241484837,27.691634713867,29.35721576845179,35.89012649414018,28.69099290129469,983.5130445028607,0.0,3.4,14.12.1992,29.08.1996,,False,1,83.87225019878079
SLEIPNER VEST,1998,0.0,77.9069380352619,16.403117602802734,24.806240399059625,27.232552147322263,22.90416268844224,21.7310580616529,23.877163241484837,27.691634713867,29.35721576845179,35.89012649414018,845.881017300059,0.0,3.4,14.12.1992,29.08.1996,,False,2,105.64537503313015
SLEIPNER VEST,1999,0.0,79.099233099589,22.562376356034985,16.403117602802734,24.806240399059625,27.232552147322263,22.90416268844224,21.7310580616529,23.877163241484837,27.691634713867,29.35721576845179,697.8575877025389,0.0,3.4,14.12.1992,29.08.1996,,False,3,115.92896899019348
SLEIPNER VEST,2000,0.0,80.8989663311122,35.25693997530201,22.562376356034985,16.403117602802734,24.806240399059625,27.232552147322263,22.90416268844224,21.7310580616529,23.877163241484837,27.691634713867,929.5545222693347,0.0,3.4,14.12.1992,29.08.1996,,False,4,100.00833333333333
SLEIPNER VEST,2001,0.0,82.7426835695228,29.549440440200854,35.25693997530201,22.562376356034985,16.403117602802734,24.806240399059625,27.232552147322263,22.90416268844224,21.7310580616529,23.877163241484837,472.5493338289791,0.0,3.4,14.12.1992,29.08.1996,,False,5,89.14166666666668
SLEIPNER VEST,2002,0.0,84.0129382587567,29.713677262955862,29.549440440200854,35.25693997530201,22.562376356034985,16.403117602802734,24.806240399059625,27.232552147322263,22.90416268844224,21.7310580616529,804.637968878014,0.0,3.4,14.12.1992,29.08.1996,,False,6,83.725
SLEIPNER VEST,2003,0.0,85.6881251271034,33.70653746613997,29.713677262955862,29.549440440200854,35.25693997530201,22.562376356034985,16.403117602802734,24.806240399059625,27.232552147322263,22.90416268844224,1515.9626821956485,0.0,3.4,14.12.1992,29.08.1996,,False,7,85.64166666666667
SLEIPNER VEST,2004,0.0,88.04447180829193,43.42123839784289,33.70653746613997,29.713677262955862,29.549440440200854,35.25693997530201,22.562376356034985,16.403117602802734,24.806240399059625,27.232552147322263,1702.5486884218274,0.0,3.4,14.12.1992,29.08.1996,,False,8,103.525
SLEIPNER VEST,2005,0.0,90.87712250590259,59.88122404491713,43.42123839784289,33.70653746613997,29.713677262955862,29.549440440200854,35.25693997530201,22.562376356034985,16.403117602802734,24.806240399059625,70.4247650401157,0.0,3.4,14.12.1992,29.08.1996,,False,9,135.09166666666667
SLEIPNER VEST,2006,0.0,93.6695321591134,69.54947373496447,59.88122404491713,43.42123839784289,33.70653746613997,29.713677262955862,29.549440440200854,35.25693997530201,22.562376356034985,16.403117602802734,233.80067664690785,0.0,3.4,14.12.1992,29.08.1996,,False,10,156.12500000000003
SLEIPNER VEST,2007,0.0,96.1620284975459,75.35718737656343,69.54947373496447,59.88122404491713,43.42123839784289,33.70653746613997,29.713677262955862,29.549440440200854,35.25693997530201,22.562376356034985,706.0999134573459,0.0,3.4,14.12.1992,29.08.1996,,False,11,152.07500000000005
SLEIPNER VEST,2008,0.0,98.04837554103632,98.7752213798446,75.35718737656343,69.54947373496447,59.88122404491713,43.42123839784289,33.70653746613997,29.713677262955862,29.549440440200854,35.25693997530201,1556.374587115236,0.0,3.4,14.12.1992,29.08.1996,,False,12,210.6916666666667
SLEIPNER VEST,2009,0.0,98.79296441592571,62.24127432913394,98.7752213798446,75.35718737656343,69.54947373496447,59.88122404491713,43.42123839784289,33.70653746613997,29.713677262955862,29.549440440200854,916.0571355971088,0.0,3.4,14.12.1992,29.08.1996,,False,13,209.725
SLEIPNER VEST,2010,0.0,100.0,79.51166666666667,62.24127432913394,98.7752213798446,75.35718737656343,69.54947373496447,59.88122404491713,43.42123839784289,33.70653746613997,29.713677262955862,1528.0,0.0,3.4,14.12.1992,29.08.1996,,False,14,278.4
SLEIPNER VEST,2011,0.0,102.06429983160999,109.01379507843096,79.51166666666667,62.24127432913394,98.7752213798446,75.35718737656343,69.54947373496447,59.88122404491713,43.42123839784289,33.70653746613997,429.141238143632,0.0,3.4,14.12.1992,29.08.1996,,False,15,359.6083333333333
SLEIPNER VEST,2012,0.0,103.896811080026,107.46399769735716,109.01379507843096,79.51166666666667,62.24127432913394,98.7752213798446,75.35718737656343,69.54947373496447,59.88122404491713,43.42123839784289,140.52404350268674,0.0,3.4,14.12.1992,29.08.1996,,False,16,385.175
SLEIPNER VEST,2013,0.0,105.444891271546,103.02775097963944,107.46399769735716,109.01379507843096,79.51166666666667,62.24127432913394,98.7752213798446,75.35718737656343,69.54947373496447,59.88122404491713,118.54533538101423,0.0,3.4,14.12.1992,29.08.1996,,False,17,384.4666666666667
SLEIPNER VEST,2014,0.644,106.980012591836,92.56246184148432,103.02775097963944,107.46399769735716,109.01379507843096,79.51166666666667,62.24127432913394,98.7752213798446,75.35718737656343,69.54947373496447,0.0,0.0,3.4,14.12.1992,29.08.1996,,False,18,360.5166666666667
SLEIPNER ØST,1993,0.0,71.37573181386091,23.877163241484837,27.691634713867,29.35721576845179,35.89012649414018,28.69099290129469,24.412018536780177,31.307848219759503,25.012967587751174,48.7356693355596,5372.974682769217,0.0,0.2,15.12.1986,24.08.1993,,False,0,63.99416909620991
SLEIPNER ØST,1994,0.0,72.89490133610391,21.7310580616529,23.877163241484837,27.691634713867,29.35721576845179,35.89012649414018,28.69099290129469,24.412018536780177,31.307848219759503,25.012967587751174,663.969620822137,0.0,0.2,15.12.1986,24.08.1993,,False,1,70.95149748210974
SLEIPNER ØST,1995,0.0,74.41514845363629,22.90416268844224,21.7310580616529,23.877163241484837,27.691634713867,29.35721576845179,35.89012649414018,28.69099290129469,24.412018536780177,31.307848219759503,381.64272450110565,0.0,0.2,15.12.1986,24.08.1993,,False,2,73.86694937715346
SLEIPNER ØST,1996,0.0,75.7732873818402,27.232552147322263,22.90416268844224,21.7310580616529,23.877163241484837,27.691634713867,29.35721576845179,35.89012649414018,28.69099290129469,24.412018536780177,193.99976572117146,0.0,0.2,15.12.1986,24.08.1993,,False,3,70.05035780545985
SLEIPNER ØST,1997,0.0,77.0706605506334,24.806240399059625,27.232552147322263,22.90416268844224,21.7310580616529,23.877163241484837,27.691634713867,29.35721576845179,35.89012649414018,28.69099290129469,29.842744094413987,0.0,0.2,15.12.1986,24.08.1993,,False,4,83.87225019878079
SLEIPNER ØST,1998,0.0,77.9069380352619,16.403117602802734,24.806240399059625,27.232552147322263,22.90416268844224,21.7310580616529,23.877163241484837,27.691634713867,29.35721576845179,35.89012649414018,274.68670364523916,0.0,0.2,15.12.1986,24.08.1993,,False,5,105.64537503313015
SLEIPNER ØST,1999,0.0,79.099233099589,22.562376356034985,16.403117602802734,24.806240399059625,27.232552147322263,22.90416268844224,21.7310580616529,23.877163241484837,27.691634713867,29.35721576845179,204.8060311735712,0.0,0.2,15.12.1986,24.08.1993,,False,6,115.92896899019348
